block_id,available,timestamp
326022,1,4/18/12 22:22
542302,1,4/18/12 22:22
847052,4,4/18/12 22:22
325032,5,4/18/12 22:22
847011,3,4/18/12 22:23
847021,0,4/18/12 22:23
847032,1,4/18/12 22:23
847041,2,4/18/12 22:23
847001,4,4/18/12 22:23
326072,10,4/18/12 22:23
585012,5,4/18/12 22:24
326052,2,4/18/12 22:24
562252,3,4/18/12 22:24
562262,1,4/18/12 22:25
326022,2,4/18/12 22:25
562261,2,4/18/12 22:25
325042,5,4/18/12 22:25
325032,3,4/18/12 22:26
546272,2,4/18/12 22:26
847011,4,4/18/12 22:26
847021,4,4/18/12 22:26
616241,4,4/18/12 22:26
546273,1,4/18/12 22:26
616231,2,4/18/12 22:27
326082,1,4/18/12 22:27
325031,3,4/18/12 22:27
326032,5,4/18/12 22:27
325041,13,4/18/12 22:27
363131,6,4/18/12 22:27
502282,2,4/18/12 22:27
585031,3,4/18/12 22:27
847001,3,4/18/12 22:27
326072,9,4/18/12 22:27
562231,0,4/18/12 22:28
326052,3,4/18/12 22:28
542301,6,4/18/12 22:28
326042,7,4/18/12 22:29
363121,4,4/18/12 22:29
562242,2,4/18/12 22:29
585052,3,4/18/12 22:29
562262,0,4/18/12 22:29
326062,3,4/18/12 22:30
325042,6,4/18/12 22:30
847052,5,4/18/12 22:30
325032,1,4/18/12 22:30
585051,2,4/18/12 22:30
847011,3,4/18/12 22:30
847021,2,4/18/12 22:30
847041,1,4/18/12 22:30
546273,0,4/18/12 22:30
363132,1,4/18/12 22:30
616231,3,4/18/12 22:31
325031,4,4/18/12 22:31
585022,6,4/18/12 22:31
325041,8,4/18/12 22:31
363131,7,4/18/12 22:31
847001,4,4/18/12 22:31
326072,8,4/18/12 22:31
585032,3,4/18/12 22:32
363121,5,4/18/12 22:32
616242,2,4/18/12 22:33
326081,3,4/18/12 22:33
325032,2,4/18/12 22:34
546272,3,4/18/12 22:34
847011,4,4/18/12 22:34
847032,5,4/18/12 22:34
325031,5,4/18/12 22:34
326032,6,4/18/12 22:35
585092,8,4/18/12 22:35
325041,9,4/18/12 22:35
585031,5,4/18/12 22:35
847001,5,4/18/12 22:35
326072,10,4/18/12 22:35
562231,1,4/18/12 22:36
585012,6,4/18/12 22:36
326052,2,4/18/12 22:36
363121,4,4/18/12 22:36
562252,2,4/18/12 22:36
562242,3,4/18/12 22:36
585052,2,4/18/12 22:37
562262,1,4/18/12 22:37
326022,3,4/18/12 22:37
326081,2,4/18/12 22:37
325052,3,4/18/12 22:37
585051,3,4/18/12 22:38
847021,3,4/18/12 22:38
847041,2,4/18/12 22:38
325031,4,4/18/12 22:38
502282,1,4/18/12 22:39
585031,6,4/18/12 22:39
326071,9,4/18/12 22:39
326081,1,4/18/12 22:39
546281,7,4/18/12 22:39
325032,3,4/18/12 22:40
847021,4,4/18/12 22:40
616241,5,4/18/12 22:40
847041,4,4/18/12 22:40
325031,2,4/18/12 22:40
585022,5,4/18/12 22:40
326032,7,4/18/12 22:41
585092,9,4/18/12 22:41
502282,0,4/18/12 22:41
585031,8,4/18/12 22:41
847001,6,4/18/12 22:41
326042,9,4/18/12 22:42
363121,3,4/18/12 22:42
326022,4,4/18/12 22:42
546281,6,4/18/12 22:43
847032,4,4/18/12 22:43
585041,11,4/18/12 22:44
363131,8,4/18/12 22:44
502282,1,4/18/12 22:44
847001,5,4/18/12 22:44
585012,5,4/18/12 22:45
542301,5,4/18/12 22:45
847031,3,4/18/12 22:45
326042,8,4/18/12 22:45
363121,2,4/18/12 22:45
562262,0,4/18/12 22:46
326071,10,4/18/12 22:46
562261,3,4/18/12 22:46
325032,4,4/18/12 22:47
847021,3,4/18/12 22:47
325031,3,4/18/12 22:47
585092,8,4/18/12 22:47
325041,10,4/18/12 22:47
847001,6,4/18/12 22:48
562241,4,4/18/12 22:48
502271,3,4/18/12 22:49
585012,4,4/18/12 22:49
542301,4,4/18/12 22:49
847031,4,4/18/12 22:49
326042,9,4/18/12 22:49
363121,3,4/18/12 22:49
562262,1,4/18/12 22:49
326071,9,4/18/12 22:49
326081,2,4/18/12 22:49
546281,5,4/18/12 22:49
326062,2,4/18/12 22:50
325032,3,4/18/12 22:50
363132,0,4/18/12 22:50
326082,3,4/18/12 22:51
325031,4,4/18/12 22:51
585092,7,4/18/12 22:51
325041,9,4/18/12 22:51
363131,6,4/18/12 22:51
562241,3,4/18/12 22:52
502271,4,4/18/12 22:52
585012,3,4/18/12 22:52
542301,3,4/18/12 22:52
562242,2,4/18/12 22:52
585052,3,4/18/12 22:52
326022,5,4/18/12 22:53
326062,3,4/18/12 22:53
542302,0,4/18/12 22:53
325032,4,4/18/12 22:53
847021,4,4/18/12 22:53
847032,5,4/18/12 22:53
585022,6,4/18/12 22:54
326032,8,4/18/12 22:54
585092,8,4/18/12 22:54
585012,4,4/18/12 22:55
326052,3,4/18/12 22:55
542301,4,4/18/12 22:55
847031,3,4/18/12 22:55
847042,4,4/18/12 22:56
585092,7,4/18/12 22:57
325041,8,4/18/12 22:57
363131,7,4/18/12 22:57
585031,7,4/18/12 22:57
681251,7,4/18/12 22:57
562231,0,4/18/12 22:58
542301,3,4/18/12 22:58
326042,8,4/18/12 22:58
562252,3,4/18/12 22:58
562242,3,4/18/12 22:58
326022,4,4/18/12 22:59
847021,2,4/18/12 22:59
616241,6,4/18/12 22:59
585022,7,4/18/12 23:00
363131,6,4/18/12 23:00
612312,4,4/18/12 23:00
326042,9,4/18/12 23:01
562252,2,4/18/12 23:02
326022,5,4/18/12 23:02
326071,10,4/18/12 23:02
546281,7,4/18/12 23:02
664232,1,4/18/12 23:02
325042,7,4/18/12 23:02
847032,4,4/18/12 23:03
546282,2,4/18/12 23:03
585022,8,4/18/12 23:03
325041,9,4/18/12 23:04
363131,5,4/18/12 23:04
612312,3,4/18/12 23:04
326072,9,4/18/12 23:04
681251,8,4/18/12 23:04
585012,5,4/18/12 23:05
326052,4,4/18/12 23:05
585052,1,4/18/12 23:05
562262,2,4/18/12 23:05
326022,3,4/18/12 23:05
546281,8,4/18/12 23:05
326062,2,4/18/12 23:05
664232,2,4/18/12 23:05
325042,8,4/18/12 23:05
847042,5,4/18/12 23:06
847052,6,4/18/12 23:06
325032,3,4/18/12 23:06
546272,2,4/18/12 23:06
847032,6,4/18/12 23:06
546282,3,4/18/12 23:06
585041,12,4/18/12 23:06
616231,2,4/18/12 23:06
585022,7,4/18/12 23:06
585092,9,4/18/12 23:07
325041,10,4/18/12 23:07
847001,5,4/18/12 23:07
326072,10,4/18/12 23:07
326052,5,4/18/12 23:08
542301,1,4/18/12 23:08
847031,2,4/18/12 23:08
326042,10,4/18/12 23:08
562252,3,4/18/12 23:08
562262,1,4/18/12 23:08
326022,4,4/18/12 23:08
326071,9,4/18/12 23:09
326081,4,4/18/12 23:09
326081,5,4/18/12 23:09
325042,7,4/18/12 23:10
847011,5,4/18/12 23:10
847032,5,4/18/12 23:10
326082,4,4/18/12 23:11
325031,5,4/18/12 23:11
585022,8,4/18/12 23:11
585092,8,4/18/12 23:11
363131,4,4/18/12 23:12
585031,8,4/18/12 23:12
847001,6,4/18/12 23:12
363122,2,4/18/12 23:12
562241,4,4/18/12 23:12
585032,4,4/18/12 23:13
542301,2,4/18/12 23:13
847031,3,4/18/12 23:13
326071,10,4/18/12 23:14
326081,1,4/18/12 23:14
546281,6,4/18/12 23:14
326062,1,4/18/12 23:14
325032,2,4/18/12 23:14
847011,6,4/18/12 23:15
847021,5,4/18/12 23:15
847032,4,4/18/12 23:15
546282,2,4/18/12 23:15
847041,2,4/18/12 23:15
363131,3,4/18/12 23:16
585031,7,4/18/12 23:16
847001,5,4/18/12 23:16
326072,11,4/18/12 23:16
562231,2,4/18/12 23:16
542301,1,4/18/12 23:17
847031,4,4/18/12 23:17
326042,9,4/18/12 23:17
562242,4,4/18/12 23:17
616242,1,4/18/12 23:17
472281,3,4/18/12 23:17
326071,9,4/18/12 23:17
326081,2,4/18/12 23:17
546281,5,4/18/12 23:17
326062,2,4/18/12 23:18
542302,1,4/18/12 23:18
847052,5,4/18/12 23:18
325032,3,4/18/12 23:18
847011,5,4/18/12 23:18
847032,3,4/18/12 23:18
585092,7,4/18/12 23:19
502282,0,4/18/12 23:19
585031,8,4/18/12 23:19
847001,4,4/18/12 23:19
681251,6,4/18/12 23:19
326022,3,4/18/12 23:21
326062,1,4/18/12 23:21
847011,6,4/18/12 23:21
847032,4,4/18/12 23:21
363132,1,4/18/12 23:22
616231,1,4/18/12 23:22
326082,3,4/18/12 23:22
585092,8,4/18/12 23:22
502282,1,4/18/12 23:22
585032,5,4/18/12 23:23
326052,4,4/18/12 23:23
847031,5,4/18/12 23:23
562252,4,4/18/12 23:24
847021,4,4/18/12 23:24
546273,1,4/18/12 23:25
616231,3,4/18/12 23:25
325031,6,4/18/12 23:25
502282,0,4/18/12 23:26
847001,3,4/18/12 23:26
326071,8,4/18/12 23:26
546281,4,4/18/12 23:26
664232,1,4/18/12 23:26
612311,6,4/18/12 23:27
562231,1,4/18/12 23:27
326052,5,4/18/12 23:27
326042,10,4/18/12 23:27
562242,2,4/18/12 23:27
325032,4,4/18/12 23:28
585042,4,4/18/12 23:28
847011,4,4/18/12 23:28
847021,5,4/18/12 23:28
616231,4,4/18/12 23:28
326082,2,4/18/12 23:28
326032,5,4/18/12 23:28
363131,4,4/18/12 23:29
585031,9,4/18/12 23:29
847001,4,4/18/12 23:29
326071,9,4/18/12 23:29
546281,5,4/18/12 23:29
562231,2,4/18/12 23:29
585032,4,4/18/12 23:30
502271,5,4/18/12 23:30
542301,2,4/18/12 23:30
326042,11,4/18/12 23:30
562252,5,4/18/12 23:30
562242,3,4/18/12 23:30
326022,2,4/18/12 23:30
847021,4,4/18/12 23:31
325031,5,4/18/12 23:31
326032,7,4/18/12 23:31
325041,12,4/18/12 23:31
363131,5,4/18/12 23:31
502282,2,4/18/12 23:31
326071,10,4/18/12 23:32
562261,2,4/18/12 23:32
664232,2,4/18/12 23:32
502271,4,4/18/12 23:32
542301,1,4/18/12 23:32
326042,10,4/18/12 23:32
326022,3,4/18/12 23:33
325032,5,4/18/12 23:33
847011,5,4/18/12 23:33
847001,5,4/18/12 23:34
326072,12,4/18/12 23:34
326071,9,4/18/12 23:34
325042,8,4/18/12 23:34
502271,3,4/18/12 23:35
326052,4,4/18/12 23:35
847031,6,4/18/12 23:35
847011,3,4/18/12 23:36
847021,3,4/18/12 23:36
325031,6,4/18/12 23:36
585092,7,4/18/12 23:37
847001,6,4/18/12 23:37
562252,6,4/18/12 23:38
542301,3,4/18/12 23:39
847031,5,4/18/12 23:39
562242,4,4/18/12 23:39
585052,2,4/18/12 23:40
325032,4,4/18/12 23:40
847032,5,4/18/12 23:40
847041,3,4/18/12 23:40
326032,6,4/18/12 23:41
585092,8,4/18/12 23:41
325041,13,4/18/12 23:41
502282,1,4/18/12 23:41
502271,2,4/18/12 23:42
326052,5,4/18/12 23:42
616242,2,4/18/12 23:43
326022,2,4/18/12 23:43
326081,3,4/18/12 23:43
326062,2,4/18/12 23:43
542302,2,4/18/12 23:43
847011,4,4/18/12 23:43
847032,4,4/18/12 23:43
847041,2,4/18/12 23:43
363132,2,4/18/12 23:44
616231,3,4/18/12 23:44
326082,4,4/18/12 23:44
585022,7,4/18/12 23:44
326032,8,4/18/12 23:44
363131,6,4/18/12 23:44
612312,5,4/18/12 23:44
502282,3,4/18/12 23:44
847001,7,4/18/12 23:44
326072,10,4/18/12 23:44
326022,3,4/18/12 23:46
546281,6,4/18/12 23:46
325032,3,4/18/12 23:46
847021,4,4/18/12 23:46
546282,1,4/18/12 23:46
616231,2,4/18/12 23:47
325041,12,4/18/12 23:47
847001,8,4/18/12 23:48
326072,11,4/18/12 23:48
363122,4,4/18/12 23:48
681251,8,4/18/12 23:48
326052,4,4/18/12 23:48
847031,6,4/18/12 23:48
326022,4,4/18/12 23:49
326062,1,4/18/12 23:49
325042,7,4/18/12 23:49
847011,7,4/18/12 23:50
616241,7,4/18/12 23:50
546282,0,4/18/12 23:50
546273,0,4/18/12 23:50
616231,3,4/18/12 23:50
325031,5,4/18/12 23:50
585092,7,4/18/12 23:50
363131,7,4/18/12 23:51
502282,4,4/18/12 23:51
847001,9,4/18/12 23:51
326072,13,4/18/12 23:51
847031,4,4/18/12 23:52
562252,5,4/18/12 23:52
326022,3,4/18/12 23:52
326081,4,4/18/12 23:52
562261,1,4/18/12 23:52
542302,3,4/18/12 23:53
847011,9,4/18/12 23:53
847032,5,4/18/12 23:53
326032,7,4/18/12 23:54
326052,5,4/18/12 23:55
542301,2,4/18/12 23:55
847031,3,4/18/12 23:55
363121,2,4/18/12 23:55
562242,5,4/18/12 23:55
616242,3,4/18/12 23:55
326022,4,4/18/12 23:56
546281,5,4/18/12 23:56
542302,2,4/18/12 23:56
325032,2,4/18/12 23:56
546272,1,4/18/12 23:56
847032,4,4/18/12 23:56
546282,1,4/18/12 23:56
326082,5,4/18/12 23:57
326032,8,4/18/12 23:57
585092,8,4/18/12 23:57
325041,13,4/18/12 23:57
326072,14,4/18/12 23:57
562241,5,4/18/12 23:58
542301,3,4/18/12 23:58
585052,1,4/18/12 23:59
847052,6,4/18/12 23:59
325032,3,4/18/12 23:59
546272,2,4/19/12 0:00
585042,5,4/19/12 0:00
847011,10,4/19/12 0:00
585041,11,4/19/12 0:00
585031,10,4/19/12 0:01
326052,3,4/19/12 0:01
847031,2,4/19/12 0:01
562242,6,4/19/12 0:02
616242,2,4/19/12 0:02
542302,3,4/19/12 0:03
847052,5,4/19/12 0:03
325032,4,4/19/12 0:03
847032,5,4/19/12 0:03
616241,8,4/19/12 0:03
363122,3,4/19/12 0:04
326071,8,4/19/12 0:05
326081,5,4/19/12 0:05
562261,2,4/19/12 0:05
546281,6,4/19/12 0:06
325032,3,4/19/12 0:06
847021,5,4/19/12 0:06
325031,4,4/19/12 0:07
847001,11,4/19/12 0:07
326072,13,4/19/12 0:07
562241,6,4/19/12 0:08
326052,4,4/19/12 0:08
542301,2,4/19/12 0:08
363121,1,4/19/12 0:08
326022,5,4/19/12 0:09
325042,6,4/19/12 0:09
847052,6,4/19/12 0:09
325032,2,4/19/12 0:09
616241,9,4/19/12 0:09
847041,3,4/19/12 0:09
585022,8,4/19/12 0:10
585092,7,4/19/12 0:10
363122,4,4/19/12 0:10
562252,6,4/19/12 0:11
585052,2,4/19/12 0:12
562262,2,4/19/12 0:12
326022,4,4/19/12 0:12
326071,9,4/19/12 0:12
326081,7,4/19/12 0:12
546281,5,4/19/12 0:12
326062,2,4/19/12 0:12
585051,4,4/19/12 0:12
847021,6,4/19/12 0:13
847041,4,4/19/12 0:13
616231,2,4/19/12 0:13
325031,5,4/19/12 0:13
585022,7,4/19/12 0:13
325041,14,4/19/12 0:13
585061,1,4/19/12 0:13
585012,6,4/19/12 0:14
562242,5,4/19/12 0:15
585052,3,4/19/12 0:15
326071,12,4/19/12 0:15
562261,3,4/19/12 0:15
325042,7,4/19/12 0:15
542302,2,4/19/12 0:16
325032,3,4/19/12 0:16
585051,5,4/19/12 0:16
847021,5,4/19/12 0:16
616231,3,4/19/12 0:16
325031,4,4/19/12 0:16
847001,10,4/19/12 0:17
326072,15,4/19/12 0:17
585032,5,4/19/12 0:18
542301,3,4/19/12 0:18
326081,6,4/19/12 0:19
847052,7,4/19/12 0:19
326082,6,4/19/12 0:20
325031,7,4/19/12 0:20
585031,9,4/19/12 0:20
326072,16,4/19/12 0:21
585032,6,4/19/12 0:21
542301,4,4/19/12 0:21
847031,3,4/19/12 0:21
326022,3,4/19/12 0:22
326071,14,4/19/12 0:22
562261,2,4/19/12 0:22
326062,1,4/19/12 0:22
585051,6,4/19/12 0:23
847011,9,4/19/12 0:23
847041,5,4/19/12 0:23
363132,1,4/19/12 0:23
326082,5,4/19/12 0:23
325041,16,4/19/12 0:24
326071,12,4/19/12 0:25
562261,3,4/19/12 0:25
546281,4,4/19/12 0:25
326062,2,4/19/12 0:25
562262,3,4/19/12 0:26
616242,1,4/19/12 0:26
326022,5,4/19/12 0:26
585051,5,4/19/12 0:26
847021,6,4/19/12 0:26
847032,3,4/19/12 0:26
546282,2,4/19/12 0:26
546273,1,4/19/12 0:27
326072,18,4/19/12 0:27
562261,2,4/19/12 0:28
546281,5,4/19/12 0:28
326062,1,4/19/12 0:28
326052,3,4/19/12 0:29
847031,4,4/19/12 0:29
562242,6,4/19/12 0:29
325032,2,4/19/12 0:30
847032,2,4/19/12 0:30
585041,12,4/19/12 0:30
616231,4,4/19/12 0:30
363131,6,4/19/12 0:31
612312,6,4/19/12 0:31
502282,5,4/19/12 0:31
681251,10,4/19/12 0:31
326081,5,4/19/12 0:32
326052,2,4/19/12 0:32
562262,2,4/19/12 0:33
325032,3,4/19/12 0:33
847021,7,4/19/12 0:33
502262,2,4/19/12 0:34
325031,6,4/19/12 0:34
585092,6,4/19/12 0:34
847001,9,4/19/12 0:34
502271,3,4/19/12 0:35
326062,0,4/19/12 0:35
326052,3,4/19/12 0:36
847031,2,4/19/12 0:36
562262,1,4/19/12 0:36
326022,4,4/19/12 0:36
325032,4,4/19/12 0:36
847011,10,4/19/12 0:37
546282,1,4/19/12 0:37
585041,13,4/19/12 0:37
325031,8,4/19/12 0:37
585092,4,4/19/12 0:37
502282,3,4/19/12 0:38
585031,10,4/19/12 0:38
325032,5,4/19/12 0:38
585051,3,4/19/12 0:38
847021,8,4/19/12 0:38
847001,12,4/19/12 0:39
562231,1,4/19/12 0:39
502271,2,4/19/12 0:39
542301,3,4/19/12 0:39
325042,8,4/19/12 0:40
847031,3,4/19/12 0:40
326042,9,4/19/12 0:40
562252,5,4/19/12 0:40
585052,2,4/19/12 0:40
616242,3,4/19/12 0:40
616231,3,4/19/12 0:41
326082,4,4/19/12 0:41
585022,6,4/19/12 0:41
542302,3,4/19/12 0:41
325032,3,4/19/12 0:41
585051,2,4/19/12 0:41
847011,12,4/19/12 0:42
363122,5,4/19/12 0:42
562231,0,4/19/12 0:43
326071,14,4/19/12 0:43
326081,6,4/19/12 0:43
847031,2,4/19/12 0:43
562252,6,4/19/12 0:44
472281,2,4/19/12 0:44
585092,5,4/19/12 0:44
585061,2,4/19/12 0:44
542302,4,4/19/12 0:45
325032,4,4/19/12 0:45
585051,3,4/19/12 0:45
585042,4,4/19/12 0:45
847021,9,4/19/12 0:45
847032,3,4/19/12 0:45
616241,10,4/19/12 0:45
363132,2,4/19/12 0:45
326072,17,4/19/12 0:46
562241,5,4/19/12 0:46
562231,1,4/19/12 0:46
585032,5,4/19/12 0:46
542301,4,4/19/12 0:46
326081,7,4/19/12 0:46
325042,9,4/19/12 0:47
326042,10,4/19/12 0:47
562242,5,4/19/12 0:47
616231,5,4/19/12 0:48
325031,7,4/19/12 0:48
326032,9,4/19/12 0:48
502282,4,4/19/12 0:48
542302,5,4/19/12 0:48
585041,12,4/19/12 0:49
326072,16,4/19/12 0:49
562241,6,4/19/12 0:49
562231,0,4/19/12 0:49
542301,6,4/19/12 0:50
472281,3,4/19/12 0:51
585092,6,4/19/12 0:51
542302,4,4/19/12 0:52
325052,2,4/19/12 0:52
585042,5,4/19/12 0:52
847032,4,4/19/12 0:52
847041,6,4/19/12 0:52
363132,1,4/19/12 0:52
325042,8,4/19/12 0:54
847031,5,4/19/12 0:54
325031,8,4/19/12 0:54
326032,8,4/19/12 0:55
585092,5,4/19/12 0:55
363131,7,4/19/12 0:55
502282,5,4/19/12 0:55
325032,3,4/19/12 0:55
847011,13,4/19/12 0:55
847021,8,4/19/12 0:55
847032,6,4/19/12 0:55
363132,2,4/19/12 0:56
326032,9,4/19/12 0:56
585032,4,4/19/12 0:57
542301,5,4/19/12 0:57
326042,9,4/19/12 0:57
325032,4,4/19/12 0:58
616241,9,4/19/12 0:58
546282,2,4/19/12 0:58
326032,8,4/19/12 0:59
847001,11,4/19/12 0:59
585012,5,4/19/12 1:00
326052,5,4/19/12 1:00
847031,4,4/19/12 1:00
326042,10,4/19/12 1:00
542302,5,4/19/12 1:01
585051,4,4/19/12 1:01
363132,1,4/19/12 1:01
585092,6,4/19/12 1:01
502282,4,4/19/12 1:02
847001,13,4/19/12 1:02
562241,7,4/19/12 1:02
326061,1,4/19/12 1:02
585052,3,4/19/12 1:03
326071,12,4/19/12 1:03
546281,4,4/19/12 1:03
325032,3,4/19/12 1:03
847021,9,4/19/12 1:04
546282,1,4/19/12 1:04
585041,13,4/19/12 1:04
616231,4,4/19/12 1:04
585022,7,4/19/12 1:04
326032,7,4/19/12 1:04
326072,17,4/19/12 1:04
562241,8,4/19/12 1:05
562231,1,4/19/12 1:05
326071,11,4/19/12 1:06
325052,3,4/19/12 1:06
847052,6,4/19/12 1:06
847011,14,4/19/12 1:06
546282,0,4/19/12 1:06
363132,3,4/19/12 1:06
616231,5,4/19/12 1:07
326082,5,4/19/12 1:07
326032,8,4/19/12 1:07
363131,6,4/19/12 1:07
502282,5,4/19/12 1:07
585012,6,4/19/12 1:08
542301,3,4/19/12 1:08
326042,11,4/19/12 1:08
326022,3,4/19/12 1:08
326071,13,4/19/12 1:08
546281,6,4/19/12 1:08
847052,7,4/19/12 1:09
847041,5,4/19/12 1:09
325031,6,4/19/12 1:09
585031,9,4/19/12 1:10
585012,7,4/19/12 1:10
326022,5,4/19/12 1:11
546281,7,4/19/12 1:11
585051,5,4/19/12 1:12
325031,5,4/19/12 1:12
502282,4,4/19/12 1:13
542301,2,4/19/12 1:13
847031,7,4/19/12 1:13
847021,10,4/19/12 1:14
325031,4,4/19/12 1:15
585092,7,4/19/12 1:15
502282,5,4/19/12 1:15
542301,3,4/19/12 1:16
326042,12,4/19/12 1:16
325032,4,4/19/12 1:17
847021,11,4/19/12 1:17
326032,9,4/19/12 1:18
325041,15,4/19/12 1:18
326052,4,4/19/12 1:19
542301,5,4/19/12 1:19
326042,11,4/19/12 1:19
562242,4,4/19/12 1:19
326081,8,4/19/12 1:19
562261,3,4/19/12 1:19
542302,6,4/19/12 1:20
325032,5,4/19/12 1:20
546282,1,4/19/12 1:20
326082,6,4/19/12 1:20
585092,9,4/19/12 1:20
326072,18,4/19/12 1:21
562262,2,4/19/12 1:22
326071,10,4/19/12 1:22
847052,6,4/19/12 1:22
546272,3,4/19/12 1:23
847032,5,4/19/12 1:23
363122,6,4/19/12 1:24
542301,6,4/19/12 1:24
847031,6,4/19/12 1:24
326022,4,4/19/12 1:25
546281,6,4/19/12 1:25
542302,5,4/19/12 1:25
585051,4,4/19/12 1:25
546273,2,4/19/12 1:26
326032,8,4/19/12 1:26
585031,10,4/19/12 1:26
562241,9,4/19/12 1:27
326061,0,4/19/12 1:27
326052,3,4/19/12 1:27
542301,7,4/19/12 1:27
847031,7,4/19/12 1:27
585052,2,4/19/12 1:27
326022,5,4/19/12 1:27
325042,9,4/19/12 1:28
325032,4,4/19/12 1:28
847011,13,4/19/12 1:28
847021,12,4/19/12 1:28
847032,7,4/19/12 1:28
326032,9,4/19/12 1:29
585061,3,4/19/12 1:29
502282,6,4/19/12 1:29
326052,4,4/19/12 1:30
542301,6,4/19/12 1:30
562252,7,4/19/12 1:30
326071,12,4/19/12 1:30
325042,8,4/19/12 1:30
325041,16,4/19/12 1:31
326072,19,4/19/12 1:32
562241,8,4/19/12 1:32
542301,7,4/19/12 1:32
326071,11,4/19/12 1:33
325042,9,4/19/12 1:33
585051,5,4/19/12 1:33
585052,3,4/19/12 1:35
326071,12,4/19/12 1:36
325032,5,4/19/12 1:36
585051,4,4/19/12 1:36
847011,14,4/19/12 1:36
325031,3,4/19/12 1:37
326072,18,4/19/12 1:37
585032,3,4/19/12 1:38
542301,8,4/19/12 1:38
326042,10,4/19/12 1:38
616242,2,4/19/12 1:38
326062,1,4/19/12 1:39
681251,9,4/19/12 1:39
472281,2,4/19/12 1:40
326062,2,4/19/12 1:40
585051,5,4/19/12 1:40
847032,6,4/19/12 1:40
363131,7,4/19/12 1:41
585032,4,4/19/12 1:42
326052,5,4/19/12 1:42
542301,7,4/19/12 1:42
562262,3,4/19/12 1:42
326062,3,4/19/12 1:43
325032,6,4/19/12 1:43
585022,6,4/19/12 1:44
502282,5,4/19/12 1:44
326072,19,4/19/12 1:44
847031,8,4/19/12 1:45
326042,11,4/19/12 1:45
562262,4,4/19/12 1:45
562261,4,4/19/12 1:45
546272,2,4/19/12 1:46
585061,2,4/19/12 1:47
616241,8,4/19/12 1:49
546273,3,4/19/12 1:49
325031,5,4/19/12 1:49
681251,10,4/19/12 1:50
847031,9,4/19/12 1:50
585051,6,4/19/12 1:51
546282,2,4/19/12 1:51
326072,18,4/19/12 1:52
847031,8,4/19/12 1:53
326062,1,4/19/12 1:53
325032,7,4/19/12 1:54
585051,5,4/19/12 1:54
546282,3,4/19/12 1:54
562262,5,4/19/12 1:55
616242,0,4/19/12 1:55
326022,3,4/19/12 1:55
326071,11,4/19/12 1:55
847021,13,4/19/12 1:56
847031,7,4/19/12 1:57
585052,4,4/19/12 1:58
326022,5,4/19/12 1:58
546281,8,4/19/12 1:58
542302,6,4/19/12 1:58
847011,13,4/19/12 1:58
847032,5,4/19/12 1:58
542301,6,4/19/12 2:00
546281,9,4/19/12 2:01
585051,6,4/19/12 2:01
585042,4,4/19/12 2:01
847011,14,4/19/12 2:01
847032,4,4/19/12 2:01
585092,10,4/19/12 2:02
585061,3,4/19/12 2:02
847001,12,4/19/12 2:02
847031,8,4/19/12 2:03
326042,10,4/19/12 2:03
325032,8,4/19/12 2:03
847032,5,4/19/12 2:04
325031,6,4/19/12 2:04
585061,2,4/19/12 2:04
542301,7,4/19/12 2:05
562242,5,4/19/12 2:05
326022,6,4/19/12 2:05
585042,5,4/19/12 2:06
325031,7,4/19/12 2:09
542301,8,4/19/12 2:10
562231,0,4/19/12 2:10
326042,7,4/19/12 2:10
326022,5,4/19/12 2:11
562261,3,4/19/12 2:11
325042,8,4/19/12 2:11
847032,6,4/19/12 2:11
363132,4,4/19/12 2:12
502282,4,4/19/12 2:12
326052,6,4/19/12 2:13
847031,9,4/19/12 2:13
326042,9,4/19/12 2:13
847021,12,4/19/12 2:14
326072,17,4/19/12 2:15
585052,5,4/19/12 2:15
562262,4,4/19/12 2:15
546281,10,4/19/12 2:16
326062,2,4/19/12 2:16
325032,9,4/19/12 2:16
847021,13,4/19/12 2:16
616241,9,4/19/12 2:16
585061,3,4/19/12 2:17
585031,9,4/19/12 2:17
847031,10,4/19/12 2:17
585052,4,4/19/12 2:20
616242,3,4/19/12 2:20
326022,4,4/19/12 2:20
546281,11,4/19/12 2:20
585092,9,4/19/12 2:21
585031,10,4/19/12 2:22
847031,9,4/19/12 2:22
326042,10,4/19/12 2:22
562262,5,4/19/12 2:23
585051,7,4/19/12 2:23
847032,7,4/19/12 2:23
847041,4,4/19/12 2:26
326022,2,4/19/12 2:27
562261,2,4/19/12 2:27
562262,4,4/19/12 2:28
546273,2,4/19/12 2:29
326022,4,4/19/12 2:30
542301,7,4/19/12 2:30
562262,5,4/19/12 2:30
585092,10,4/19/12 2:31
616241,10,4/19/12 2:32
847041,5,4/19/12 2:32
326072,15,4/19/12 2:32
326071,12,4/19/12 2:33
326062,3,4/19/12 2:33
847031,8,4/19/12 2:33
325031,6,4/19/12 2:33
502282,5,4/19/12 2:34
847031,9,4/19/12 2:36
325031,7,4/19/12 2:36
585051,8,4/19/12 2:38
546281,10,4/19/12 2:39
847031,10,4/19/12 2:39
847021,12,4/19/12 2:41
325031,8,4/19/12 2:41
847031,9,4/19/12 2:42
326022,5,4/19/12 2:43
326071,16,4/19/12 2:43
847021,13,4/19/12 2:43
585092,9,4/19/12 2:44
542301,8,4/19/12 2:45
326042,11,4/19/12 2:45
363121,2,4/19/12 2:45
562262,4,4/19/12 2:45
325032,10,4/19/12 2:46
